Time (Date hh:mm:ss.ms),LEQ dB-A ,Lmax dB-A ,L10 dB-A ,L90 dB-A ,
2025/06/03 00:25:00.000,44.071297 ,54.730365 ,46.287365 ,40.155365 ,
2025/06/03 00:30:00.000,46.337223 ,62.430365 ,46.912365 ,41.440365 ,
2025/06/03 00:35:00.000,46.883848 ,63.730365 ,47.897865 ,40.742865 ,
2025/06/03 00:40:00.000,43.843881 ,52.730365 ,46.397865 ,39.692865 ,
2025/06/03 00:45:00.000,42.982218 ,53.730365 ,45.265865 ,39.473865 ,
2025/06/03 00:50:00.000,45.631111 ,56.430365 ,48.678365 ,40.230365 ,
2025/06/03 00:55:00.000,43.352228 ,54.630365 ,45.893865 ,39.665865 ,
2025/06/03 01:00:00.000,44.175428 ,61.930365 ,45.306865 ,38.054865 ,
2025/06/03 01:05:00.000,46.049145 ,66.130365 ,43.639365 ,36.601365 ,
2025/06/03 01:10:00.000,45.613787 ,62.930365 ,45.041865 ,38.047865 ,
2025/06/03 01:15:00.000,42.729730 ,52.830365 ,44.778865 ,38.793865 ,
2025/06/03 01:20:00.000,41.320262 ,50.930365 ,44.176865 ,37.167865 ,
2025/06/03 01:25:00.000,39.648224 ,48.130365 ,42.242365 ,36.258365 ,
2025/06/03 01:30:00.000,39.364254 ,49.430365 ,41.696365 ,35.924365 ,
2025/06/03 01:35:00.000,41.409833 ,49.330365 ,43.678365 ,37.446365 ,
2025/06/03 01:40:00.000,41.438152 ,50.830365 ,44.593365 ,37.201365 ,
2025/06/03 01:45:00.000,42.470110 ,52.530365 ,45.050865 ,38.856865 ,
2025/06/03 01:50:00.000,41.403415 ,49.030365 ,43.984365 ,37.648365 ,
2025/06/03 01:55:00.000,41.064465 ,53.730365 ,44.144365 ,36.696365 ,
2025/06/03 02:00:00.000,40.715980 ,49.530365 ,43.392365 ,37.452365 ,
2025/06/03 02:05:00.000,41.967673 ,53.330365 ,44.292865 ,38.342865 ,
2025/06/03 02:10:00.000,42.742311 ,48.830365 ,45.458365 ,38.674365 ,
2025/06/03 02:15:00.000,41.157166 ,47.930365 ,43.667865 ,37.187865 ,
2025/06/03 02:20:00.000,42.227535 ,50.830365 ,44.594865 ,38.874865 ,
2025/06/03 02:25:00.000,44.751653 ,56.530365 ,47.285865 ,39.914865 ,
2025/06/03 02:30:00.000,41.792478 ,48.230365 ,44.487365 ,37.935365 ,
2025/06/03 02:35:00.000,47.686910 ,66.630365 ,46.914865 ,37.884865 ,
2025/06/03 02:40:00.000,44.156179 ,53.430365 ,47.668865 ,38.817865 ,
2025/06/03 02:45:00.000,42.306574 ,49.930365 ,44.575365 ,38.527365 ,
2025/06/03 02:50:00.000,41.866084 ,54.930365 ,44.980865 ,37.342865 ,
2025/06/03 02:55:00.000,43.059814 ,51.830365 ,46.399865 ,37.949865 ,
2025/06/03 03:00:00.000,42.739936 ,52.330365 ,44.550865 ,39.974865 ,
2025/06/03 03:05:00.000,47.911342 ,65.530365 ,44.752365 ,37.744365 ,
2025/06/03 03:10:00.000,41.318307 ,49.130365 ,44.355865 ,37.779865 ,
2025/06/03 03:15:00.000,43.013214 ,58.530365 ,45.353865 ,38.812865 ,
2025/06/03 03:20:00.000,41.670421 ,48.530365 ,44.400365 ,36.980365 ,
2025/06/03 03:25:00.000,40.793245 ,47.530365 ,43.209865 ,36.690865 ,
2025/06/03 03:30:00.000,42.338862 ,56.030365 ,44.860865 ,36.766865 ,
2025/06/03 03:35:00.000,41.305383 ,49.330365 ,44.820365 ,36.280365 ,
2025/06/03 03:40:00.000,40.926345 ,50.030365 ,43.631865 ,35.522865 ,
2025/06/03 03:45:00.000,42.752717 ,52.230365 ,47.043865 ,36.783865 ,
2025/06/03 03:50:00.000,43.867636 ,55.230365 ,46.923365 ,38.409365 ,
2025/06/03 03:55:00.000,39.861213 ,49.830365 ,41.862865 ,37.243865 ,
2025/06/03 04:00:00.000,41.098279 ,52.730365 ,43.472865 ,37.697865 ,
2025/06/03 04:05:00.000,43.087716 ,66.330365 ,41.857865 ,37.447865 ,
2025/06/03 04:10:00.000,42.554897 ,50.630365 ,44.882865 ,39.002865 ,
2025/06/03 04:15:00.000,44.356937 ,63.830365 ,45.831865 ,37.795865 ,
2025/06/03 04:20:00.000,42.866683 ,52.530365 ,44.868865 ,40.080865 ,
2025/06/03 04:25:00.000,43.696838 ,56.830365 ,45.403365 ,39.747365 ,
2025/06/03 04:30:00.000,44.724126 ,60.130365 ,45.810365 ,40.434365 ,
2025/06/03 04:35:00.000,56.064522 ,70.930365 ,60.473365 ,42.771365 ,
2025/06/03 04:40:00.000,44.711337 ,53.830365 ,46.727865 ,42.074865 ,
2025/06/03 04:45:00.000,52.379598 ,68.830365 ,53.468365 ,41.148365 ,
2025/06/03 04:50:00.000,51.435255 ,65.230365 ,55.415365 ,44.229365 ,
2025/06/03 04:55:00.000,54.472033 ,70.230365 ,58.032365 ,42.548365 ,
2025/06/03 05:00:00.000,55.123889 ,71.130365 ,58.558865 ,44.975865 ,
2025/06/03 05:05:00.000,53.967456 ,66.830365 ,56.927865 ,45.743865 ,
2025/06/03 05:10:00.000,47.833272 ,65.130365 ,48.556865 ,42.031865 ,
2025/06/03 05:15:00.000,45.311381 ,56.230365 ,47.800865 ,42.235865 ,
2025/06/03 05:20:00.000,49.576652 ,66.930365 ,50.293365 ,44.705365 ,
2025/06/03 05:25:00.000,49.286611 ,63.230365 ,50.746365 ,44.714365 ,
2025/06/03 05:30:00.000,53.527052 ,69.430365 ,56.799365 ,43.263365 ,
2025/06/03 05:35:00.000,53.756254 ,69.530365 ,57.321865 ,46.292865 ,
2025/06/03 05:40:00.000,48.202228 ,55.430365 ,50.344865 ,45.062865 ,
2025/06/03 05:45:00.000,48.054857 ,55.730365 ,50.568865 ,44.601865 ,
2025/06/03 05:50:00.000,49.060910 ,61.130365 ,51.125365 ,45.873365 ,
2025/06/03 05:55:00.000,49.055915 ,65.630365 ,50.538865 ,44.765865 ,
2025/06/03 06:00:00.000,64.294194 ,77.830365 ,69.037865 ,50.767865 ,
2025/06/03 06:05:00.000,62.894649 ,75.330365 ,66.949865 ,51.950865 ,
2025/06/03 06:10:00.000,64.121538 ,76.130365 ,68.960365 ,53.880365 ,
2025/06/03 06:15:00.000,61.523989 ,73.830365 ,65.226865 ,53.809865 ,
2025/06/03 06:20:00.000,65.125589 ,76.830365 ,69.891865 ,54.492865 ,
2025/06/03 06:25:00.000,64.910391 ,76.430365 ,69.809365 ,55.291365 ,
2025/06/03 06:30:00.000,63.622913 ,74.830365 ,67.826865 ,55.008865 ,
2025/06/03 06:35:00.000,61.426762 ,72.430365 ,65.960865 ,53.808865 ,
2025/06/03 06:40:00.000,63.953181 ,77.230365 ,68.217865 ,54.490865 ,
2025/06/03 06:45:00.000,64.380716 ,74.530365 ,68.788865 ,56.524865 ,
2025/06/03 06:50:00.000,60.422335 ,72.130365 ,64.938865 ,52.140865 ,
2025/06/03 06:55:00.000,64.205851 ,74.930365 ,68.722865 ,54.509865 ,
2025/06/03 07:00:00.000,63.949667 ,76.230365 ,68.536365 ,53.668365 ,
2025/06/03 07:05:00.000,65.899741 ,75.730365 ,70.501365 ,54.529365 ,
2025/06/03 07:10:00.000,63.676353 ,77.630365 ,67.025365 ,53.525365 ,
2025/06/03 07:15:00.000,65.316905 ,76.930365 ,69.806865 ,53.817865 ,
2025/06/03 07:20:00.000,61.779888 ,71.230365 ,65.453365 ,53.711365 ,
2025/06/03 07:25:00.000,62.617148 ,75.930365 ,66.616365 ,55.148365 ,
2025/06/03 07:30:00.000,61.881956 ,74.130365 ,65.936865 ,55.079865 ,
2025/06/03 07:35:00.000,64.819019 ,82.230365 ,68.701865 ,53.990865 ,
2025/06/03 07:40:00.000,61.700495 ,72.330365 ,65.627865 ,53.372865 ,
2025/06/03 07:45:00.000,65.301532 ,78.930365 ,68.596865 ,54.775865 ,
2025/06/03 07:50:00.000,60.778477 ,73.030365 ,64.913365 ,51.845365 ,
2025/06/03 07:55:00.000,62.548073 ,74.730365 ,66.179865 ,54.092865 ,
2025/06/03 08:00:00.000,60.810215 ,73.930365 ,64.829365 ,52.729365 ,
2025/06/03 08:05:00.000,61.860362 ,73.730365 ,65.621365 ,54.389365 ,
2025/06/03 08:10:00.000,60.963652 ,79.430365 ,64.861865 ,51.883865 ,
2025/06/03 08:15:00.000,62.899921 ,74.930365 ,66.807365 ,54.603365 ,
2025/06/03 08:20:00.000,65.693064 ,76.530365 ,69.713865 ,55.545865 ,
2025/06/03 08:25:00.000,63.374214 ,77.830365 ,66.555365 ,52.345365 ,
2025/06/03 08:30:00.000,67.605191 ,89.630365 ,66.244865 ,54.180865 ,
2025/06/03 08:35:00.000,62.403310 ,75.830365 ,66.530365 ,54.242365 ,
2025/06/03 08:40:00.000,62.792456 ,75.430365 ,66.600365 ,55.744365 ,
2025/06/03 08:45:00.000,59.845565 ,72.330365 ,63.960365 ,52.520365 ,
2025/06/03 08:50:00.000,62.503522 ,75.530365 ,65.750865 ,55.124865 ,
2025/06/03 08:55:00.000,63.427765 ,77.530365 ,67.464365 ,52.980365 ,
2025/06/03 09:00:00.000,63.558018 ,76.930365 ,67.829365 ,54.129365 ,
2025/06/03 09:05:00.000,63.475945 ,75.130365 ,67.934865 ,53.028865 ,
2025/06/03 09:10:00.000,62.616047 ,76.530365 ,66.159865 ,52.848865 ,
2025/06/03 09:15:00.000,64.801502 ,78.230365 ,69.362865 ,54.296865 ,
2025/06/03 09:20:00.000,59.717180 ,71.330365 ,63.617865 ,52.667865 ,
2025/06/03 09:25:00.000,64.125696 ,75.130365 ,68.123865 ,54.820865 ,
2025/06/03 09:30:00.000,62.581541 ,74.930365 ,66.213865 ,53.847865 ,
2025/06/03 09:35:00.000,64.285087 ,78.130365 ,68.202865 ,54.432865 ,
2025/06/03 09:40:00.000,65.304206 ,77.830365 ,68.913365 ,55.629365 ,
2025/06/03 09:45:00.000,63.207266 ,81.230365 ,66.742865 ,55.467865 ,
2025/06/03 09:50:00.000,62.185448 ,78.330365 ,65.825365 ,54.827365 ,
2025/06/03 09:55:00.000,62.032021 ,73.230365 ,66.233365 ,54.677365 ,
2025/06/03 10:00:00.000,60.781444 ,71.930365 ,64.809365 ,53.473365 ,
2025/06/03 10:05:00.000,63.888682 ,76.530365 ,68.378365 ,52.506365 ,
2025/06/03 10:10:00.000,65.573107 ,78.830365 ,70.056865 ,54.802865 ,
2025/06/03 10:15:00.000,63.080800 ,75.830365 ,66.767865 ,53.923865 ,
2025/06/03 10:20:00.000,63.576299 ,79.730365 ,66.953365 ,52.841365 ,
2025/06/03 10:25:00.000,63.512647 ,75.730365 ,67.330365 ,54.802365 ,
2025/06/03 10:30:00.000,65.689323 ,82.230365 ,70.015365 ,53.479365 ,
2025/06/03 10:35:00.000,63.464293 ,75.730365 ,68.022865 ,53.812865 ,
2025/06/03 10:40:00.000,62.401219 ,75.930365 ,66.258865 ,52.531865 ,
2025/06/03 10:45:00.000,61.216108 ,70.630365 ,64.997865 ,53.942865 ,
2025/06/03 10:50:00.000,60.514610 ,69.930365 ,64.233865 ,54.567865 ,
2025/06/03 10:55:00.000,62.065498 ,78.030365 ,65.954865 ,52.850865 ,
2025/06/03 11:00:00.000,63.614282 ,77.130365 ,67.811865 ,52.796865 ,
2025/06/03 11:05:00.000,62.996129 ,76.830365 ,66.523365 ,53.623365 ,
2025/06/03 11:10:00.000,63.713236 ,77.730365 ,67.646865 ,53.723865 ,
2025/06/03 11:15:00.000,62.404150 ,74.730365 ,66.923865 ,53.778865 ,
2025/06/03 11:20:00.000,62.070263 ,73.630365 ,65.692865 ,54.275865 ,
2025/06/03 11:25:00.000,62.492813 ,74.630365 ,66.812865 ,52.308865 ,
2025/06/03 11:30:00.000,62.514387 ,74.030365 ,66.523365 ,52.729365 ,
2025/06/03 11:35:00.000,62.008705 ,74.130365 ,66.132865 ,52.902865 ,
2025/06/03 11:40:00.000,63.315471 ,74.630365 ,68.020365 ,53.200365 ,
2025/06/03 11:45:00.000,61.621663 ,76.330365 ,65.550865 ,52.957865 ,
2025/06/03 11:50:00.000,60.987732 ,73.530365 ,65.430365 ,53.134365 ,
2025/06/03 11:55:00.000,61.794404 ,75.530365 ,65.285865 ,53.676865 ,
2025/06/03 12:00:00.000,60.368511 ,75.130365 ,64.256365 ,53.420365 ,
2025/06/03 12:05:00.000,62.893064 ,75.230365 ,67.142865 ,51.467865 ,
2025/06/03 12:10:00.000,63.971038 ,76.930365 ,68.756365 ,52.944365 ,
2025/06/03 12:15:00.000,63.796831 ,76.630365 ,68.232865 ,53.442865 ,
2025/06/03 12:20:00.000,60.224737 ,69.830365 ,63.867865 ,54.351865 ,
2025/06/03 12:25:00.000,61.896923 ,77.430365 ,65.599365 ,54.529365 ,
2025/06/03 12:30:00.000,62.261439 ,74.630365 ,65.851865 ,53.560865 ,
2025/06/03 12:35:00.000,63.826671 ,77.030365 ,68.142865 ,55.344865 ,
2025/06/03 12:40:00.000,59.762990 ,70.430365 ,63.630365 ,53.230365 ,
2025/06/03 12:45:00.000,60.926928 ,74.530365 ,64.321365 ,55.055365 ,
2025/06/03 12:50:00.000,60.054733 ,71.630365 ,64.082865 ,52.042865 ,
2025/06/03 12:55:00.000,62.833638 ,78.030365 ,65.403365 ,52.337365 ,
2025/06/03 13:00:00.000,61.254781 ,72.230365 ,64.981865 ,53.803865 ,
2025/06/03 13:05:00.000,59.984634 ,73.230365 ,63.819365 ,52.587365 ,
2025/06/03 13:10:00.000,60.087505 ,74.630365 ,63.927365 ,52.751365 ,
2025/06/03 13:15:00.000,61.825792 ,74.730365 ,65.129365 ,53.029365 ,
2025/06/03 13:20:00.000,62.305662 ,77.630365 ,65.895365 ,53.659365 ,
2025/06/03 13:25:00.000,58.803553 ,69.130365 ,62.530365 ,51.530365 ,
2025/06/03 13:30:00.000,61.158071 ,75.430365 ,65.037865 ,53.553865 ,
2025/06/03 13:35:00.000,63.035995 ,76.330365 ,67.580365 ,54.320365 ,
2025/06/03 13:40:00.000,63.375517 ,74.730365 ,67.655865 ,55.940865 ,
2025/06/03 13:45:00.000,63.885666 ,74.530365 ,67.211365 ,58.103365 ,
2025/06/03 13:50:00.000,62.707457 ,75.930365 ,66.878365 ,53.238365 ,
2025/06/03 13:55:00.000,61.143284 ,72.730365 ,65.024365 ,52.580365 ,
2025/06/03 14:00:00.000,63.763709 ,75.730365 ,67.921365 ,54.205365 ,
2025/06/03 14:05:00.000,61.666536 ,75.430365 ,65.168365 ,53.828365 ,
2025/06/03 14:10:00.000,62.959010 ,75.630365 ,67.619365 ,53.255365 ,
2025/06/03 14:15:00.000,63.888196 ,76.430365 ,67.805365 ,54.055365 ,
2025/06/03 14:20:00.000,62.769591 ,77.230365 ,66.012865 ,56.145865 ,
2025/06/03 14:25:00.000,62.255526 ,74.530365 ,66.298865 ,54.517865 ,
2025/06/03 14:30:00.000,62.312214 ,73.930365 ,65.905365 ,55.915365 ,
2025/06/03 14:35:00.000,62.576117 ,74.230365 ,66.327365 ,55.227365 ,
2025/06/03 14:40:00.000,64.403535 ,74.130365 ,68.226365 ,57.210365 ,
2025/06/03 14:45:00.000,63.837099 ,76.330365 ,67.779865 ,55.218865 ,
2025/06/03 14:50:00.000,63.534838 ,75.430365 ,67.422365 ,54.526365 ,
2025/06/03 14:55:00.000,60.975569 ,74.330365 ,64.711865 ,52.761865 ,
2025/06/03 15:00:00.000,60.087302 ,77.730365 ,62.727865 ,53.037865 ,
2025/06/03 15:05:00.000,61.484639 ,78.630365 ,64.012365 ,55.180365 ,
2025/06/03 15:10:00.000,59.180305 ,79.530365 ,61.202365 ,54.578365 ,
2025/06/03 15:15:00.000,59.242198 ,73.330365 ,61.497365 ,54.595365 ,
2025/06/03 15:20:00.000,58.774962 ,85.630365 ,59.855365 ,52.855365 ,
2025/06/03 15:25:00.000,82.124464 ,108.130365 ,68.165365 ,41.441365 ,
2025/06/03 15:30:00.000,64.015445 ,76.530365 ,67.855365 ,46.355365 ,
2025/06/03 15:35:00.000,63.536552 ,77.330365 ,66.787865 ,49.280865 ,
2025/06/03 15:40:00.000,52.055516 ,66.830365 ,54.772865 ,43.487865 ,
2025/06/03 15:45:00.000,56.803856 ,80.930365 ,60.636865 ,43.270865 ,
2025/06/03 15:50:00.000,72.045538 ,99.330365 ,71.082865 ,60.797865 ,
2025/06/03 15:55:00.000,73.841954 ,89.730365 ,76.633865 ,68.217865 ,
2025/06/03 16:00:00.000,70.661664 ,78.530365 ,73.948365 ,66.928365 ,
2025/06/03 16:05:00.000,69.790013 ,80.130365 ,71.545365 ,67.121365 ,
2025/06/03 16:10:00.000,70.426670 ,79.930365 ,71.881365 ,68.331365 ,
2025/06/03 16:15:00.000,71.368667 ,82.830365 ,72.963865 ,69.204865 ,
2025/06/03 16:20:00.000,70.848378 ,80.130365 ,72.076865 ,69.115865 ,
2025/06/03 16:25:00.000,70.960414 ,79.230365 ,72.304865 ,69.029865 ,
2025/06/03 16:30:00.000,71.662782 ,81.130365 ,73.017865 ,69.192865 ,
2025/06/03 16:35:00.000,70.388668 ,92.230365 ,71.537865 ,66.561865 ,
2025/06/03 16:40:00.000,73.795833 ,94.330365 ,76.434865 ,51.101865 ,
2025/06/03 16:45:00.000,78.574816 ,103.230365 ,67.525865 ,47.138865 ,
2025/06/03 16:50:00.000,71.606603 ,101.330365 ,65.089865 ,37.769865 ,
2025/06/03 16:55:00.000,61.997637 ,81.430365 ,64.825865 ,40.396865 ,
2025/06/03 17:00:00.000,59.342787 ,82.030365 ,61.995365 ,34.385365 ,
2025/06/03 17:05:00.000,58.823795 ,77.530365 ,60.152865 ,34.342865 ,
2025/06/03 17:10:00.000,61.242042 ,82.430365 ,62.906865 ,35.420865 ,
2025/06/03 17:15:00.000,50.613718 ,69.630365 ,52.785365 ,39.915365 ,
2025/06/03 17:20:00.000,54.047020 ,69.430365 ,58.393365 ,38.789365 ,
2025/06/03 17:25:00.000,51.904357 ,72.230365 ,54.193365 ,38.799365 ,
2025/06/03 17:30:00.000,52.738054 ,78.930365 ,48.095865 ,38.877865 ,
2025/06/03 17:35:00.000,65.188606 ,96.530365 ,51.753865 ,38.531865 ,
2025/06/03 17:40:00.000,52.157045 ,77.330365 ,52.685365 ,42.845365 ,
2025/06/03 17:45:00.000,51.577003 ,68.330365 ,54.330865 ,38.076865 ,
2025/06/03 17:50:00.000,56.307955 ,87.630365 ,47.587865 ,32.377865 ,
2025/06/03 17:55:00.000,75.385675 ,98.330365 ,51.814365 ,33.238365 ,
2025/06/03 18:00:00.000,49.691582 ,75.230365 ,49.597865 ,32.687865 ,
2025/06/03 18:05:00.000,55.576766 ,79.430365 ,56.897865 ,35.469865 ,
2025/06/03 18:10:00.000,39.755743 ,60.830365 ,41.390365 ,30.510365 ,
2025/06/03 18:15:00.000,52.171857 ,81.830365 ,38.515865 ,30.941865 ,
2025/06/03 18:20:00.000,72.305767 ,101.930365 ,53.170365 ,31.098365 ,
2025/06/03 18:25:00.000,51.302799 ,73.530365 ,52.294365 ,34.750365 ,
2025/06/03 18:30:00.000,45.955701 ,61.130365 ,48.687865 ,35.386865 ,
2025/06/03 18:35:00.000,45.865383 ,61.430365 ,48.092365 ,35.244365 ,
2025/06/03 18:40:00.000,51.534213 ,81.430365 ,47.009365 ,35.345365 ,
2025/06/03 18:45:00.000,43.606673 ,62.030365 ,46.994365 ,34.562365 ,
2025/06/03 18:50:00.000,44.868741 ,62.430365 ,47.837865 ,35.066865 ,
2025/06/03 18:55:00.000,59.031533 ,81.230365 ,48.175365 ,33.965365 ,
2025/06/03 19:00:00.000,52.850212 ,79.730365 ,39.762865 ,33.457865 ,
2025/06/03 19:05:00.000,45.040431 ,75.130365 ,39.494365 ,35.174365 ,
2025/06/03 19:10:00.000,47.904157 ,76.230365 ,46.650365 ,33.890365 ,
2025/06/03 19:15:00.000,47.929296 ,63.130365 ,50.594365 ,36.914365 ,
2025/06/03 19:20:00.000,47.046057 ,58.930365 ,49.681365 ,41.425365 ,
2025/06/03 19:25:00.000,52.263505 ,79.130365 ,53.012865 ,40.272865 ,
2025/06/03 19:30:00.000,47.132865 ,65.930365 ,48.863365 ,36.149365 ,
2025/06/03 19:35:00.000,42.989265 ,60.030365 ,45.806365 ,35.742365 ,
2025/06/03 19:40:00.000,48.989142 ,68.330365 ,52.267365 ,35.083365 ,
2025/06/03 19:45:00.000,56.538489 ,87.830365 ,47.978865 ,35.397865 ,
2025/06/03 19:50:00.000,59.814309 ,84.430365 ,54.852365 ,35.464365 ,
2025/06/03 19:55:00.000,59.497279 ,80.230365 ,57.337865 ,34.542865 ,
2025/06/03 20:00:00.000,59.421100 ,82.830365 ,56.766365 ,35.094365 ,
2025/06/03 20:05:00.000,49.827884 ,69.730365 ,51.850365 ,36.730365 ,
2025/06/03 20:10:00.000,51.873455 ,73.530365 ,54.941865 ,37.047865 ,
2025/06/03 20:15:00.000,54.427465 ,80.530365 ,52.693865 ,35.340865 ,
2025/06/03 20:20:00.000,77.217720 ,106.930365 ,56.461365 ,37.169365 ,
2025/06/03 20:25:00.000,77.866985 ,105.630365 ,59.615865 ,31.902865 ,
2025/06/03 20:30:00.000,46.807284 ,76.330365 ,42.827865 ,31.571865 ,
2025/06/03 20:35:00.000,56.872729 ,89.130365 ,42.730365 ,31.330365 ,
2025/06/03 20:40:00.000,41.182876 ,63.030365 ,43.618365 ,32.266365 ,
2025/06/03 20:45:00.000,74.935399 ,101.630365 ,64.530365 ,35.010365 ,
